year,sequence,shortname,circuit_name,rider_name,team_name,bike_name,Status_Zavrsetka
2019,17,AUS,Phillip Island,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,0
2019,17,AUS,Phillip Island,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,0
2019,17,AUS,Phillip Island,"Zarco, Johann",LCR Honda IDEMITSU,Honda,0
2019,17,AUS,Phillip Island,"Abraham, Karel",Reale Avintia Racing,Ducati,0
2019,17,AUS,Phillip Island,"Syahrin, Hafizh",Red Bull KTM Tech 3,KTM,0
2019,17,AUS,Phillip Island,"Lorenzo, Jorge",Repsol Honda Team,Honda,0
2019,17,AUS,Phillip Island,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,1
2019,17,AUS,Phillip Island,"Kallio, Mika",Red Bull KTM Factory Racing,KTM,1
2019,17,AUS,Phillip Island,"Rabat, Tito",Reale Avintia Racing,Ducati,1
2019,17,AUS,Phillip Island,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,1
2019,17,AUS,Phillip Island,"Petrucci, Danilo",Ducati Team,Ducati,1
2019,18,MAL,Sepang,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,0
2019,18,MAL,Sepang,"Marquez, Marc",Repsol Honda Team,Honda,0
2019,18,MAL,Sepang,"Dovizioso, Andrea",Ducati Team,Ducati,0
2019,18,MAL,Sepang,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,0
2019,18,MAL,Sepang,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,0
2019,18,MAL,Sepang,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,0
2019,18,MAL,Sepang,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,0
2019,18,MAL,Sepang,"Miller, Jack",Pramac Racing,Ducati,0
2019,18,MAL,Sepang,"Petrucci, Danilo",Ducati Team,Ducati,0
2019,18,MAL,Sepang,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,0
2019,18,MAL,Sepang,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,0
2019,18,MAL,Sepang,"Bagnaia, Francesco",Pramac Racing,Ducati,0
2019,18,MAL,Sepang,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,0
2019,18,MAL,Sepang,"Lorenzo, Jorge",Repsol Honda Team,Honda,0
2019,18,MAL,Sepang,"Kallio, Mika",Red Bull KTM Factory Racing,KTM,0
2019,18,MAL,Sepang,"Syahrin, Hafizh",Red Bull KTM Tech 3,KTM,0
2019,18,MAL,Sepang,"Abraham, Karel",Reale Avintia Racing,Ducati,0
2019,18,MAL,Sepang,"Zarco, Johann",LCR Honda IDEMITSU,Honda,1
2019,18,MAL,Sepang,"Crutchlow, Cal",LCR Honda CASTROL,Honda,1
2019,18,MAL,Sepang,"Iannone, Andrea",Aprilia Racing Team Gresini,Aprilia,1
2019,19,VAL,Ricardo Tormo,"Marquez, Marc",Repsol Honda Team,Honda,0
2019,19,VAL,Ricardo Tormo,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,0
2019,19,VAL,Ricardo Tormo,"Miller, Jack",Pramac Racing,Ducati,0
2019,19,VAL,Ricardo Tormo,"Dovizioso, Andrea",Ducati Team,Ducati,0
2019,19,VAL,Ricardo Tormo,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,0
2019,19,VAL,Ricardo Tormo,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,0
2019,19,VAL,Ricardo Tormo,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,0
2019,19,VAL,Ricardo Tormo,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,0
2019,19,VAL,Ricardo Tormo,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,0
2019,19,VAL,Ricardo Tormo,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,0
2019,19,VAL,Ricardo Tormo,"Rabat, Tito",Reale Avintia Racing,Ducati,0
2019,19,VAL,Ricardo Tormo,"Kallio, Mika",Red Bull KTM Factory Racing,KTM,0
2019,19,VAL,Ricardo Tormo,"Lorenzo, Jorge",Repsol Honda Team,Honda,0
2019,19,VAL,Ricardo Tormo,"Abraham, Karel",Reale Avintia Racing,Ducati,0
2019,19,VAL,Ricardo Tormo,"Syahrin, Hafizh",Red Bull KTM Tech 3,KTM,0
2019,19,VAL,Ricardo Tormo,"Iannone, Andrea",Aprilia Racing Team Gresini,Aprilia,1
2019,19,VAL,Ricardo Tormo,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,1
2019,19,VAL,Ricardo Tormo,"Petrucci, Danilo",Ducati Team,Ducati,1
2019,19,VAL,Ricardo Tormo,"Zarco, Johann",LCR Honda IDEMITSU,Honda,1
2019,19,VAL,Ricardo Tormo,"Lecuona, Iker",Red Bull KTM Tech 3,KTM,1
2019,19,VAL,Ricardo Tormo,"Crutchlow, Cal",LCR Honda CASTROL,Honda,1
2019,19,VAL,Ricardo Tormo,"Pirro, Michele",Ducati Team,Ducati,1
2020,2,SPA,Jerez,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,0
2020,2,SPA,Jerez,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,0
2020,2,SPA,Jerez,"Dovizioso, Andrea",Ducati Team,Ducati,0
2020,2,SPA,Jerez,"Miller, Jack",Pramac Racing,Ducati,0
2020,2,SPA,Jerez,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,0
2020,2,SPA,Jerez,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,0
2020,2,SPA,Jerez,"Bagnaia, Francesco",Pramac Racing,Ducati,0
2020,2,SPA,Jerez,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,0
2020,2,SPA,Jerez,"Petrucci, Danilo",Ducati Team,Ducati,0
2020,2,SPA,Jerez,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,0
2020,2,SPA,Jerez,"Zarco, Johann",Hublot Reale Avintia Racing,Ducati,0
2020,2,SPA,Jerez,"Marquez, Alex",Repsol Honda Team,Honda,0
2020,2,SPA,Jerez,"Binder, Brad",Red Bull KTM Factory Racing,KTM,0
2020,2,SPA,Jerez,"Rabat, Tito",Hublot Reale Avintia Racing,Ducati,0
2020,2,SPA,Jerez,"Smith, Bradley",Aprilia Racing Team Gresini,Aprilia,0
2020,2,SPA,Jerez,"Marquez, Marc",Repsol Honda Team,Honda,1
2020,2,SPA,Jerez,"Lecuona, Iker",Red Bull KTM Tech 3,KTM,1
2020,2,SPA,Jerez,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,1
2020,2,SPA,Jerez,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,1
2020,2,SPA,Jerez,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,1
2020,3,ANC,Jerez,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,0
2020,3,ANC,Jerez,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,0
2020,3,ANC,Jerez,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,0
2020,3,ANC,Jerez,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,0
2020,3,ANC,Jerez,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,0
2020,3,ANC,Jerez,"Dovizioso, Andrea",Ducati Team,Ducati,0
2020,3,ANC,Jerez,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,0
2020,3,ANC,Jerez,"Marquez, Alex",Repsol Honda Team,Honda,0
2020,3,ANC,Jerez,"Zarco, Johann",Hublot Reale Avintia,Ducati,0
2020,3,ANC,Jerez,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,0
2020,3,ANC,Jerez,"Rabat, Tito",Hublot Reale Avintia,Ducati,0
2020,3,ANC,Jerez,"Smith, Bradley",Aprilia Racing Team Gresini,Aprilia,0
2020,3,ANC,Jerez,"Crutchlow, Cal",LCR Honda CASTROL,Honda,0
2020,3,ANC,Jerez,"Bagnaia, Francesco",Pramac Racing,Ducati,1
2020,3,ANC,Jerez,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,1
2020,3,ANC,Jerez,"Binder, Brad",Red Bull KTM Factory Racing,KTM,1
2020,3,ANC,Jerez,"Petrucci, Danilo",Ducati Team,Ducati,1
2020,3,ANC,Jerez,"Miller, Jack",Pramac Racing,Ducati,1
2020,3,ANC,Jerez,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,1
2020,3,ANC,Jerez,"Lecuona, Iker",Red Bull KTM Tech 3,KTM,1
2020,3,ANC,Jerez,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,1
2020,4,CZE,Brno,"Binder, Brad",Red Bull KTM Factory Racing,KTM,0
2020,4,CZE,Brno,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,0
2020,4,CZE,Brno,"Zarco, Johann",Esponsorama Racing,Ducati,0
2020,4,CZE,Brno,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,0
2020,4,CZE,Brno,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,0
2020,4,CZE,Brno,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,0
2020,4,CZE,Brno,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,0
2020,4,CZE,Brno,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,0
2020,4,CZE,Brno,"Miller, Jack",Pramac Racing,Ducati,0
2020,4,CZE,Brno,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,0
2020,4,CZE,Brno,"Dovizioso, Andrea",Ducati Team,Ducati,0
2020,4,CZE,Brno,"Petrucci, Danilo",Ducati Team,Ducati,0
2020,4,CZE,Brno,"Crutchlow, Cal",LCR Honda CASTROL,Honda,0
2020,4,CZE,Brno,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,0
2020,4,CZE,Brno,"Marquez, Alex",Repsol Honda Team,Honda,0
2020,4,CZE,Brno,"Rabat, Tito",Esponsorama Racing,Ducati,0
2020,4,CZE,Brno,"Smith, Bradley",Aprilia Racing Team Gresini,Aprilia,0
2020,4,CZE,Brno,"Bradl, Stefan",Repsol Honda Team,Honda,0
2020,4,CZE,Brno,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,1
2020,4,CZE,Brno,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,1
2020,4,CZE,Brno,"Lecuona, Iker",Red Bull KTM Tech 3,KTM,1
2020,5,AUT,Spielberg,"Dovizioso, Andrea",Ducati Team,Ducati,0
2020,5,AUT,Spielberg,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,0
2020,5,AUT,Spielberg,"Miller, Jack",Pramac Racing,Ducati,0
2020,5,AUT,Spielberg,"Binder, Brad",Red Bull KTM Factory Racing,KTM,0
2020,5,AUT,Spielberg,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,0
2020,5,AUT,Spielberg,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,0
2020,5,AUT,Spielberg,"Petrucci, Danilo",Ducati Team,Ducati,0
2020,5,AUT,Spielberg,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,0
2020,5,AUT,Spielberg,"Lecuona, Iker",Red Bull KTM Tech 3,KTM,0
2020,5,AUT,Spielberg,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,0
2020,5,AUT,Spielberg,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,0
2020,5,AUT,Spielberg,"Pirro, Michele",Pramac Racing,Ducati,0
2020,5,AUT,Spielberg,"Smith, Bradley",Aprilia Racing Team Gresini,Aprilia,0
2020,5,AUT,Spielberg,"Marquez, Alex",Repsol Honda Team,Honda,0
2020,5,AUT,Spielberg,"Crutchlow, Cal",LCR Honda CASTROL,Honda,0
2020,5,AUT,Spielberg,"Rabat, Tito",Esponsorama Racing,Ducati,0
2020,5,AUT,Spielberg,"Bradl, Stefan",Repsol Honda Team,Honda,0
2020,5,AUT,Spielberg,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,1
2020,5,AUT,Spielberg,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,1
2020,5,AUT,Spielberg,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,1
2020,5,AUT,Spielberg,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,1
2020,5,AUT,Spielberg,"Zarco, Johann",Esponsorama Racing,Ducati,1
2020,6,STY,Spielberg,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,0
2020,6,STY,Spielberg,"Miller, Jack",Pramac Racing,Ducati,0
2020,6,STY,Spielberg,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,0
2020,6,STY,Spielberg,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,0
2020,6,STY,Spielberg,"Dovizioso, Andrea",Ducati Team,Ducati,0
2020,6,STY,Spielberg,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,0
2020,6,STY,Spielberg,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,0
2020,6,STY,Spielberg,"Binder, Brad",Red Bull KTM Factory Racing,KTM,0
2020,6,STY,Spielberg,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,0
2020,6,STY,Spielberg,"Lecuona, Iker",Red Bull KTM Tech 3,KTM,0
2020,6,STY,Spielberg,"Petrucci, Danilo",Ducati Team,Ducati,0
2020,6,STY,Spielberg,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,0
2020,6,STY,Spielberg,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,0
2020,6,STY,Spielberg,"Zarco, Johann",Esponsorama Racing,Ducati,0
2020,6,STY,Spielberg,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,0
2020,6,STY,Spielberg,"Marquez, Alex",Repsol Honda Team,Honda,0
2020,6,STY,Spielberg,"Crutchlow, Cal",LCR Honda CASTROL,Honda,0
2020,6,STY,Spielberg,"Bradl, Stefan",Repsol Honda Team,Honda,0
2020,6,STY,Spielberg,"Smith, Bradley",Aprilia Racing Team Gresini,Aprilia,0
2020,6,STY,Spielberg,"Pirro, Michele",Pramac Racing,Ducati,0
2020,6,STY,Spielberg,"Rabat, Tito",Esponsorama Racing,Ducati,0
2020,6,STY,Spielberg,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,1
2020,7,RSM,Misano,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,0
2020,7,RSM,Misano,"Bagnaia, Francesco",Pramac Racing,Ducati,0
2020,7,RSM,Misano,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,0
2020,7,RSM,Misano,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,0
2020,7,RSM,Misano,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,0
2020,7,RSM,Misano,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,0
2020,7,RSM,Misano,"Dovizioso, Andrea",Ducati Team,Ducati,0
2020,7,RSM,Misano,"Miller, Jack",Pramac Racing,Ducati,0
2020,7,RSM,Misano,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,0
2020,7,RSM,Misano,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,0
2020,7,RSM,Misano,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,0
2020,7,RSM,Misano,"Binder, Brad",Red Bull KTM Factory Racing,KTM,0
2020,7,RSM,Misano,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,0
2020,7,RSM,Misano,"Lecuona, Iker",Red Bull KTM Tech 3,KTM,0
2020,7,RSM,Misano,"Zarco, Johann",Esponsorama Racing,Ducati,0
2020,7,RSM,Misano,"Petrucci, Danilo",Ducati Team,Ducati,0
2020,7,RSM,Misano,"Marquez, Alex",Repsol Honda Team,Honda,0
2020,7,RSM,Misano,"Bradl, Stefan",Repsol Honda Team,Honda,0
2020,7,RSM,Misano,"Smith, Bradley",Aprilia Racing Team Gresini,Aprilia,0
2020,7,RSM,Misano,"Rabat, Tito",Esponsorama Racing,Ducati,1
2020,7,RSM,Misano,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,1
2020,8,EMI,Misano,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,0
2020,8,EMI,Misano,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,0
2020,8,EMI,Misano,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,0
2020,8,EMI,Misano,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,0
2020,8,EMI,Misano,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,0
2020,8,EMI,Misano,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,0
2020,8,EMI,Misano,"Marquez, Alex",Repsol Honda Team,Honda,0
2020,8,EMI,Misano,"Dovizioso, Andrea",Ducati Team,Ducati,0
2020,8,EMI,Misano,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,0
2020,8,EMI,Misano,"Petrucci, Danilo",Ducati Team,Ducati,0
2020,8,EMI,Misano,"Zarco, Johann",Esponsorama Racing,Ducati,0
2020,8,EMI,Misano,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,0
2020,8,EMI,Misano,"Smith, Bradley",Aprilia Racing Team Gresini,Aprilia,0
2020,8,EMI,Misano,"Lecuona, Iker",Red Bull KTM Tech 3,KTM,1
2020,8,EMI,Misano,"Bagnaia, Francesco",Pramac Racing,Ducati,1
2020,8,EMI,Misano,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,1
2020,8,EMI,Misano,"Rabat, Tito",Esponsorama Racing,Ducati,1
2020,8,EMI,Misano,"Miller, Jack",Pramac Racing,Ducati,1
2020,8,EMI,Misano,"Binder, Brad",Red Bull KTM Factory Racing,KTM,1
2020,8,EMI,Misano,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,1
2020,9,CAT,Catalunya,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,0
2020,9,CAT,Catalunya,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,0
2020,9,CAT,Catalunya,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,0
2020,9,CAT,Catalunya,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,0
2020,9,CAT,Catalunya,"Miller, Jack",Pramac Racing,Ducati,0
2020,9,CAT,Catalunya,"Bagnaia, Francesco",Pramac Racing,Ducati,0
2020,9,CAT,Catalunya,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,0
2020,9,CAT,Catalunya,"Petrucci, Danilo",Ducati Team,Ducati,0
2020,9,CAT,Catalunya,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,0
2020,9,CAT,Catalunya,"Crutchlow, Cal",LCR Honda CASTROL,Honda,0
2020,9,CAT,Catalunya,"Binder, Brad",Red Bull KTM Factory Racing,KTM,0
2020,9,CAT,Catalunya,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,0
2020,9,CAT,Catalunya,"Marquez, Alex",Repsol Honda Team,Honda,0
2020,9,CAT,Catalunya,"Lecuona, Iker",Red Bull KTM Tech 3,KTM,0
2020,9,CAT,Catalunya,"Rabat, Tito",Esponsorama Racing,Ducati,0
2020,9,CAT,Catalunya,"Smith, Bradley",Aprilia Racing Team Gresini,Aprilia,0
2020,9,CAT,Catalunya,"Bradl, Stefan",Repsol Honda Team,Honda,0
2020,9,CAT,Catalunya,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,1
2020,9,CAT,Catalunya,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,1
2020,9,CAT,Catalunya,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,1
2020,9,CAT,Catalunya,"Zarco, Johann",Esponsorama Racing,Ducati,1
2020,9,CAT,Catalunya,"Dovizioso, Andrea",Ducati Team,Ducati,1
2020,10,FRA,Le Mans,"Petrucci, Danilo",Ducati Team,Ducati,0
2020,10,FRA,Le Mans,"Marquez, Alex",Repsol Honda Team,Honda,0
2020,10,FRA,Le Mans,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,0
2020,10,FRA,Le Mans,"Dovizioso, Andrea",Ducati Team,Ducati,0
2020,10,FRA,Le Mans,"Zarco, Johann",Esponsorama Racing,Ducati,0
2020,10,FRA,Le Mans,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,0
2020,10,FRA,Le Mans,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,0
2020,10,FRA,Le Mans,"Bradl, Stefan",Repsol Honda Team,Honda,0
2020,10,FRA,Le Mans,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,0
2020,10,FRA,Le Mans,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,0
2020,10,FRA,Le Mans,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,0
2020,10,FRA,Le Mans,"Binder, Brad",Red Bull KTM Factory Racing,KTM,0
2020,10,FRA,Le Mans,"Bagnaia, Francesco",Pramac Racing,Ducati,0
2020,10,FRA,Le Mans,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,0
2020,10,FRA,Le Mans,"Lecuona, Iker",Red Bull KTM Tech 3,KTM,0
2020,10,FRA,Le Mans,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,1
2020,10,FRA,Le Mans,"Miller, Jack",Pramac Racing,Ducati,1
2020,10,FRA,Le Mans,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,1
2020,10,FRA,Le Mans,"Crutchlow, Cal",LCR Honda CASTROL,Honda,1
2020,10,FRA,Le Mans,"Rabat, Tito",Esponsorama Racing,Ducati,1
2020,10,FRA,Le Mans,"Smith, Bradley",Aprilia Racing Team Gresini,Aprilia,1
2020,10,FRA,Le Mans,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,1
2020,11,ARA,Aragón,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,0
2020,11,ARA,Aragón,"Marquez, Alex",Repsol Honda Team,Honda,0
2020,11,ARA,Aragón,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,0
2020,11,ARA,Aragón,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,0
2020,11,ARA,Aragón,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,0
2020,11,ARA,Aragón,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,0
2020,11,ARA,Aragón,"Dovizioso, Andrea",Ducati Team,Ducati,0
2020,11,ARA,Aragón,"Crutchlow, Cal",LCR Honda CASTROL,Honda,0
2020,11,ARA,Aragón,"Miller, Jack",Pramac Racing,Ducati,0
2020,11,ARA,Aragón,"Zarco, Johann",Esponsorama Racing,Ducati,0
2020,11,ARA,Aragón,"Binder, Brad",Red Bull KTM Factory Racing,KTM,0
2020,11,ARA,Aragón,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,0
2020,11,ARA,Aragón,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,0
2020,11,ARA,Aragón,"Lecuona, Iker",Red Bull KTM Tech 3,KTM,0
2020,11,ARA,Aragón,"Petrucci, Danilo",Ducati Team,Ducati,0
2020,11,ARA,Aragón,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,0
2020,11,ARA,Aragón,"Bradl, Stefan",Repsol Honda Team,Honda,0
2020,11,ARA,Aragón,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,0
2020,11,ARA,Aragón,"Smith, Bradley",Aprilia Racing Team Gresini,Aprilia,0
2020,11,ARA,Aragón,"Rabat, Tito",Esponsorama Racing,Ducati,0
2020,11,ARA,Aragón,"Bagnaia, Francesco",Pramac Racing,Ducati,1
2020,12,TER,Aragón,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,0
2020,12,TER,Aragón,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,0
2020,12,TER,Aragón,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,0
2020,12,TER,Aragón,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,0
2020,12,TER,Aragón,"Zarco, Johann",Esponsorama Racing,Ducati,0
2020,12,TER,Aragón,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,0
2020,12,TER,Aragón,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,0
2020,12,TER,Aragón,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,0
2020,12,TER,Aragón,"Lecuona, Iker",Red Bull KTM Tech 3,KTM,0
2020,12,TER,Aragón,"Petrucci, Danilo",Ducati Team,Ducati,0
2020,12,TER,Aragón,"Crutchlow, Cal",LCR Honda CASTROL,Honda,0
2020,12,TER,Aragón,"Bradl, Stefan",Repsol Honda Team,Honda,0
2020,12,TER,Aragón,"Dovizioso, Andrea",Ducati Team,Ducati,0
2020,12,TER,Aragón,"Rabat, Tito",Esponsorama Racing,Ducati,0
2020,12,TER,Aragón,"Smith, Bradley",Aprilia Racing Team Gresini,Aprilia,0
2020,12,TER,Aragón,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,1
2020,12,TER,Aragón,"Marquez, Alex",Repsol Honda Team,Honda,1
2020,12,TER,Aragón,"Bagnaia, Francesco",Pramac Racing,Ducati,1
2020,12,TER,Aragón,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,1
2020,12,TER,Aragón,"Miller, Jack",Pramac Racing,Ducati,1
2020,12,TER,Aragón,"Binder, Brad",Red Bull KTM Factory Racing,KTM,1
2020,13,EUR,Ricardo Tormo,"Mir, Joan",Team SUZUKI ECSTAR,Suzuki,0
2020,13,EUR,Ricardo Tormo,"Rins, Alex",Team SUZUKI ECSTAR,Suzuki,0
2020,13,EUR,Ricardo Tormo,"Espargaro, Pol",Red Bull KTM Factory Racing,KTM,0
2020,13,EUR,Ricardo Tormo,"Nakagami, Takaaki",LCR Honda IDEMITSU,Honda,0
2020,13,EUR,Ricardo Tormo,"Oliveira, Miguel",Red Bull KTM Tech 3,KTM,0
2020,13,EUR,Ricardo Tormo,"Miller, Jack",Pramac Racing,Ducati,0
2020,13,EUR,Ricardo Tormo,"Binder, Brad",Red Bull KTM Factory Racing,KTM,0
2020,13,EUR,Ricardo Tormo,"Dovizioso, Andrea",Ducati Team,Ducati,0
2020,13,EUR,Ricardo Tormo,"Zarco, Johann",Esponsorama Racing,Ducati,0
2020,13,EUR,Ricardo Tormo,"Petrucci, Danilo",Ducati Team,Ducati,0
2020,13,EUR,Ricardo Tormo,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,0
2020,13,EUR,Ricardo Tormo,"Bradl, Stefan",Repsol Honda Team,Honda,0
2020,13,EUR,Ricardo Tormo,"Viñales, Maverick",Monster Energy Yamaha MotoGP,Yamaha,0
2020,13,EUR,Ricardo Tormo,"Quartararo, Fabio",Petronas Yamaha SRT,Yamaha,0
2020,13,EUR,Ricardo Tormo,"Savadori, Lorenzo",Aprilia Racing Team Gresini,Aprilia,1
2020,13,EUR,Ricardo Tormo,"Marquez, Alex",Repsol Honda Team,Honda,1
2020,13,EUR,Ricardo Tormo,"Rabat, Tito",Esponsorama Racing,Ducati,1
2020,13,EUR,Ricardo Tormo,"Bagnaia, Francesco",Pramac Racing,Ducati,1
2020,13,EUR,Ricardo Tormo,"Crutchlow, Cal",LCR Honda CASTROL,Honda,1
2020,13,EUR,Ricardo Tormo,"Rossi, Valentino",Monster Energy Yamaha MotoGP,Yamaha,1
2020,13,EUR,Ricardo Tormo,"Espargaro, Aleix",Aprilia Racing Team Gresini,Aprilia,1
2020,14,VAL,Ricardo Tormo,"Morbidelli, Franco",Petronas Yamaha SRT,Yamaha,0
