result_id,pos.,no,rider,Team,gap 1st / prev.,time,session,class,event,year,event_id
7729,5,37,P. Acosta,Red Bull KTM Factory Racing,+0.409 / +0.023,01:26.874,Q2,MotoGP,AUS,2025,18
7730,6,73,A. Marquez,BK8 Gresini Racing MotoGP,+0.455 / +0.046,01:26.920,Q2,MotoGP,AUS,2025,18
7731,7,54,F. Aldeguer ,BK8 Gresini Racing MotoGP,+0.530 / +0.075,01:26.995,Q2,MotoGP,AUS,2025,18
7732,8,44,P. Espargaro,Red Bull KTM Tech3,+0.530 / +0.000,01:26.995,Q2,MotoGP,AUS,2025,18
7733,9,10,L. Marini,Honda HRC Castrol,+0.630 / +0.100,01:27.095,Q2,MotoGP,AUS,2025,18
7734,10,49,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,+0.651 / +0.021,01:27.116,Q2,MotoGP,AUS,2025,18
7735,11,63,F. Bagnaia,Ducati Lenovo Team,+0.820 / +0.169,01:27.285,Q2,MotoGP,AUS,2025,18
7736,12,42,A. Rins,Monster Energy Yamaha MotoGP Team,+1.026 / +0.206,01:27.491,Q2,MotoGP,AUS,2025,18
7737,1,9,J. Navarro,KLINT Forward Factory Team,,02:03.899,Q1,Moto2,MAL,2025,19
7738,2,4,I. Ortola,QJMOTOR - FRINSA - MSI,+0.030 / +0.030,02:03.929,Q1,Moto2,MAL,2025,19
7739,3,99,A. Huertas,Italtrans Racing Team,+0.070 / +0.040,02:03.969,Q1,Moto2,MAL,2025,19
7740,4,16,J. Roberts,Onlyfans American Racing Team,+0.083 / +0.013,02:03.982,Q1,Moto2,MAL,2025,19
7741,5,71,A. Sasaki,RW-Idrofoglia Racing GP,+0.101 / +0.018,02:04.000,Q1,Moto2,MAL,2025,19
7742,6,21,A. Lopez,Sync SpeedRS Team,+0.128 / +0.027,02:04.027,Q1,Moto2,MAL,2025,19
7743,7,13,C. Vietti,Sync SpeedRS Team,+0.151 / +0.023,02:04.050,Q1,Moto2,MAL,2025,19
7744,8,84,Z. Van Den Goorbergh,RW-Idrofoglia Racing GP,+0.312 / +0.161,02:04.211,Q1,Moto2,MAL,2025,19
7745,9,81,S. Agius,LIQUI MOLY Dynavolt Intact GP,+0.346 / +0.034,02:04.245,Q1,Moto2,MAL,2025,19
7746,10,24,M. Ramirez,Onlyfans American Racing Team,+0.510 / +0.164,02:04.409,Q1,Moto2,MAL,2025,19
7747,11,64,M. Suryo Aji,Idemitsu Honda Team Asia,+0.669 / +0.159,02:04.568,Q1,Moto2,MAL,2025,19
7748,12,15,D. Binder,ITALJET Gresini Moto2,+1.051 / +0.382,02:04.950,Q1,Moto2,MAL,2025,19
7749,13,92,Y. Kunii,Idemitsu Honda Team Asia,+1.727 / +0.676,02:05.626,Q1,Moto2,MAL,2025,19
7750,14,29,H. Voight,QJMOTOR - FRINSA - MSI,+2.649 / +0.922,02:06.548,Q1,Moto2,MAL,2025,19
7751,15,20,A. Anuar,PETRONAS MIE Racing RW,+3.288 / +0.639,02:07.187,Q1,Moto2,MAL,2025,19
7752,16,55,M. Azman,PETRONAS MIE Racing RW,+4.431 / +1.143,02:08.330,Q1,Moto2,MAL,2025,19
7753,1,27,D. Holgado,CFMOTO RCB Aspar Team,,02:02.858,Q2,Moto2,MAL,2025,19
7754,2,7,B. Baltus,Fantic Racing,+0.562 / +0.562,02:03.420,Q2,Moto2,MAL,2025,19
7755,3,96,J. Dixon,ELF Marc VDS Racing Team,+0.591 / +0.029,02:03.449,Q2,Moto2,MAL,2025,19
7756,4,75,A. Arenas,ITALJET Gresini Moto2,+0.625 / +0.034,02:03.483,Q2,Moto2,MAL,2025,19
7757,5,17,D. Muñoz,Red Bull KTM Ajo,+0.723 / +0.098,02:03.581,Q2,Moto2,MAL,2025,19
7758,6,80,D. Alonso,CFMOTO RCB Aspar Team,+0.728 / +0.005,02:03.586,Q2,Moto2,MAL,2025,19
7759,7,18,M. Gonzalez,LIQUI MOLY Dynavolt Intact GP,+0.747 / +0.019,02:03.605,Q2,Moto2,MAL,2025,19
7760,8,44,A. Canet,Fantic Racing,+0.767 / +0.020,02:03.625,Q2,Moto2,MAL,2025,19
7761,9,14,T. Arbolino,BLU CRU Pramac Yamaha Moto2,+0.851 / +0.084,02:03.709,Q2,Moto2,MAL,2025,19
7762,10,11,A. Escrig,KLINT Forward Factory Team,+0.993 / +0.142,02:03.851,Q2,Moto2,MAL,2025,19
7763,11,16,J. Roberts,Onlyfans American Racing Team,+1.046 / +0.053,02:03.904,Q2,Moto2,MAL,2025,19
7764,12,28,I. Guevara,BLU CRU Pramac Yamaha Moto2,+1.072 / +0.026,02:03.930,Q2,Moto2,MAL,2025,19
7765,13,95,C. Veijer,Red Bull KTM Ajo,+1.122 / +0.050,02:03.980,Q2,Moto2,MAL,2025,19
7766,14,9,J. Navarro,KLINT Forward Factory Team,+1.177 / +0.055,02:04.035,Q2,Moto2,MAL,2025,19
7767,15,12,F. Salac,ELF Marc VDS Racing Team,+1.221 / +0.044,02:04.079,Q2,Moto2,MAL,2025,19
7768,16,10,D. Moreira,Italtrans Racing Team,+1.316 / +0.095,02:04.174,Q2,Moto2,MAL,2025,19
7769,17,99,A. Huertas,Italtrans Racing Team,+1.442 / +0.126,02:04.300,Q2,Moto2,MAL,2025,19
7770,18,4,I. Ortola,QJMOTOR - FRINSA - MSI,+1.743 / +0.301,02:04.601,Q2,Moto2,MAL,2025,19
7771,1,6,R. Yamanaka,FRINSA - MT Helmets - MSI,,02:11.261,Q1,Moto3,MAL,2025,19
7772,2,94,G. Pini,LIQUI MOLY Dynavolt Intact GP,+0.252 / +0.252,02:11.513,Q1,Moto3,MAL,2025,19
7773,3,73,V. Perrone,Red Bull KTM Tech3,+0.442 / +0.190,02:11.703,Q1,Moto3,MAL,2025,19
7774,4,21,R. Moodley,DENSSI Racing - BOE,+0.452 / +0.010,02:11.713,Q1,Moto3,MAL,2025,19
7775,5,10,N. Carraro,Rivacold Snipers Team,+0.640 / +0.188,02:11.901,Q1,Moto3,MAL,2025,19
7776,6,95,M. Morelli,GRYD - Mlav Racing,+0.659 / +0.019,02:11.920,Q1,Moto3,MAL,2025,19
7777,7,78,J. Esteban,CFMOTO Power Electronics Aspar Team,+0.766 / +0.107,02:12.027,Q1,Moto3,MAL,2025,19
7778,8,54,R. Rossi,Rivacold Snipers Team,+0.838 / +0.072,02:12.099,Q1,Moto3,MAL,2025,19
7779,9,82,S. Nepa,SIC58 Squadra Corse,+1.104 / +0.266,02:12.365,Q1,Moto3,MAL,2025,19
7780,10,5,T. Buasri,Honda Team Asia,+1.325 / +0.221,02:12.586,Q1,Moto3,MAL,2025,19
7781,11,55,N. Dettwiler,CIP Green Power,+7.481 / +6.156,02:18.742,Q1,Moto3,MAL,2025,19
7782,12,14,C. Buchanan,DENSSI Racing - BOE,,,Q1,Moto3,MAL,2025,19
7783,1,22,D. Almansa,Leopard Racing,,02:09.846,Q2,Moto3,MAL,2025,19
7784,2,72,T. Furusato,Honda Team Asia,+0.094 / +0.094,02:09.940,Q2,Moto3,MAL,2025,19
7785,3,99,J. Rueda,Red Bull KTM Ajo,+0.230 / +0.136,02:10.076,Q2,Moto3,MAL,2025,19
7786,4,94,G. Pini,LIQUI MOLY Dynavolt Intact GP,+0.308 / +0.078,02:10.154,Q2,Moto3,MAL,2025,19
7787,5,51,B. Uriarte,LIQUI MOLY Dynavolt Intact GP,+0.393 / +0.085,02:10.239,Q2,Moto3,MAL,2025,19
7788,6,83,A. Carpe,Red Bull KTM Ajo,+0.450 / +0.057,02:10.296,Q2,Moto3,MAL,2025,19
7789,7,73,V. Perrone,Red Bull KTM Tech3,+0.451 / +0.001,02:10.297,Q2,Moto3,MAL,2025,19
7790,8,28,M. Quiles,CFMOTO Power Electronics Aspar Team,+0.505 / +0.054,02:10.351,Q2,Moto3,MAL,2025,19
7791,9,36,A. Piqueras ,FRINSA - MT Helmets - MSI,+0.581 / +0.076,02:10.427,Q2,Moto3,MAL,2025,19
7792,10,58,L. Lunetta,SIC58 Squadra Corse,+0.835 / +0.254,02:10.681,Q2,Moto3,MAL,2025,19
7793,11,66,J. Kelso,LEVELUP-MTA,+0.845 / +0.010,02:10.691,Q2,Moto3,MAL,2025,19
7794,12,31,A. Fernandez,Leopard Racing,+0.871 / +0.026,02:10.717,Q2,Moto3,MAL,2025,19
7795,13,6,R. Yamanaka,FRINSA - MT Helmets - MSI,+1.251 / +0.380,02:11.097,Q2,Moto3,MAL,2025,19
7796,14,13,H. Danish,AEON CREDIT SIC RACING MSI,+1.641 / +0.390,02:11.487,Q2,Moto3,MAL,2025,19
7797,15,19,S. Ogden,CIP Green Power,+1.693 / +0.052,02:11.539,Q2,Moto3,MAL,2025,19
7798,16,8,E. O'Shea,GRYD - Mlav Racing,+1.744 / +0.051,02:11.590,Q2,Moto3,MAL,2025,19
7799,17,21,R. Moodley,DENSSI Racing - BOE,+1.954 / +0.210,02:11.800,Q2,Moto3,MAL,2025,19
7800,18,18,M. Bertelle,LEVELUP-MTA,+3.810 / +1.856,02:13.656,Q2,Moto3,MAL,2025,19
7801,1,54,F. Aldeguer ,BK8 Gresini Racing MotoGP,,01:57.148,Q1,MotoGP,MAL,2025,19
7802,2,63,F. Bagnaia,Ducati Lenovo Team,+0.042 / +0.042,01:57.190,Q1,MotoGP,MAL,2025,19
7803,3,10,L. Marini,Honda HRC Castrol,+0.377 / +0.335,01:57.525,Q1,MotoGP,MAL,2025,19
7804,4,72,M. Bezzecchi,Aprilia Racing,+0.401 / +0.024,01:57.549,Q1,MotoGP,MAL,2025,19
7805,5,25,R. Fernandez,Trackhouse MotoGP Team,+0.628 / +0.227,01:57.776,Q1,MotoGP,MAL,2025,19
7806,6,88,M. Oliveira,Prima Pramac Yamaha MotoGP,+0.746 / +0.118,01:57.894,Q1,MotoGP,MAL,2025,19
7807,7,79,A. Ogura,Trackhouse MotoGP Team,+0.886 / +0.140,01:58.034,Q1,MotoGP,MAL,2025,19
7808,8,33,B. Binder,Red Bull KTM Factory Racing,+1.035 / +0.149,01:58.183,Q1,MotoGP,MAL,2025,19
7809,9,23,E. Bastianini,Red Bull KTM Tech3,+1.041 / +0.006,01:58.189,Q1,MotoGP,MAL,2025,19
7810,10,35,S. Chantra,IDEMITSU Honda LCR,+1.475 / +0.434,01:58.623,Q1,MotoGP,MAL,2025,19
7811,11,32,L. Savadori,Aprilia Racing,+1.643 / +0.168,01:58.791,Q1,MotoGP,MAL,2025,19
7812,12,51,M. Pirro,Ducati Lenovo Team,+2.107 / +0.464,01:59.255,Q1,MotoGP,MAL,2025,19
7813,13,7,A. Fernandez,Yamaha Factory Racing Team,+2.234 / +0.127,01:59.382,Q1,MotoGP,MAL,2025,19
7814,1,63,F. Bagnaia,Ducati Lenovo Team,,01:57.001,Q2,MotoGP,MAL,2025,19
7815,2,73,A. Marquez,BK8 Gresini Racing MotoGP,+0.016 / +0.016,01:57.017,Q2,MotoGP,MAL,2025,19
7816,3,21,F. Morbidelli,Pertamina Enduro VR46 Racing Team,+0.158 / +0.142,01:57.159,Q2,MotoGP,MAL,2025,19
7817,4,20,F. Quartararo,Monster Energy Yamaha MotoGP Team,+0.194 / +0.036,01:57.195,Q2,MotoGP,MAL,2025,19
7818,5,37,P. Acosta,Red Bull KTM Factory Racing,+0.362 / +0.168,01:57.363,Q2,MotoGP,MAL,2025,19
7819,6,54,F. Aldeguer ,BK8 Gresini Racing MotoGP,+0.438 / +0.076,01:57.439,Q2,MotoGP,MAL,2025,19
7820,7,36,J. Mir,Honda HRC Castrol,+0.439 / +0.001,01:57.440,Q2,MotoGP,MAL,2025,19
7821,8,49,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,+0.521 / +0.082,01:57.522,Q2,MotoGP,MAL,2025,19
7822,9,5,J. Zarco,CASTROL Honda LCR,+0.530 / +0.009,01:57.531,Q2,MotoGP,MAL,2025,19
7823,10,42,A. Rins,Monster Energy Yamaha MotoGP Team,+0.944 / +0.414,01:57.945,Q2,MotoGP,MAL,2025,19
7824,11,43,J. Miller,Prima Pramac Yamaha MotoGP,+0.948 / +0.004,01:57.949,Q2,MotoGP,MAL,2025,19
7825,12,44,P. Espargaro,Red Bull KTM Tech3,+1.173 / +0.225,01:58.174,Q2,MotoGP,MAL,2025,19
7826,1,17,D. Muñoz,Red Bull KTM Ajo,,01:41.555,Q1,Moto2,POR,2025,20
7827,2,12,F. Salac,ELF Marc VDS Racing Team,+0.212 / +0.212,01:41.767,Q1,Moto2,POR,2025,20
7828,3,84,Z. Van Den Goorbergh,RW-Idrofoglia Racing GP,+0.400 / +0.188,01:41.955,Q1,Moto2,POR,2025,20
7829,4,11,A. Escrig,KLINT Forward Factory Team,+0.460 / +0.060,01:42.015,Q1,Moto2,POR,2025,20
7830,5,99,A. Huertas,Italtrans Racing Team,+0.467 / +0.007,01:42.022,Q1,Moto2,POR,2025,20
7831,6,9,J. Navarro,KLINT Forward Factory Team,+0.560 / +0.093,01:42.115,Q1,Moto2,POR,2025,20
7832,7,4,I. Ortola,QJMOTOR - FRINSA - MSI,+0.606 / +0.046,01:42.161,Q1,Moto2,POR,2025,20
7833,8,64,M. Suryo Aji,Idemitsu Honda Team Asia,+0.643 / +0.037,01:42.198,Q1,Moto2,POR,2025,20
7834,9,71,A. Sasaki,RW-Idrofoglia Racing GP,+0.842 / +0.199,01:42.397,Q1,Moto2,POR,2025,20
7835,10,3,S. Garcia,ITALJET Gresini Moto2,+0.870 / +0.028,01:42.425,Q1,Moto2,POR,2025,20
7836,11,24,M. Ramirez,Onlyfans American Racing Team,+0.927 / +0.057,01:42.482,Q1,Moto2,POR,2025,20
7837,12,61,E. Fernandez,QJMOTOR - FRINSA - MSI,+1.475 / +0.548,01:43.030,Q1,Moto2,POR,2025,20
7838,13,85,X. Zurutuza,Onlyfans American Racing Team,+1.981 / +0.506,01:43.536,Q1,Moto2,POR,2025,20
7839,14,92,Y. Kunii,Idemitsu Honda Team Asia,+2.539 / +0.558,01:44.094,Q1,Moto2,POR,2025,20
7840,15,91,A. Morosi,Fantic Racing Eagle-1,+2.828 / +0.289,01:44.383,Q1,Moto2,POR,2025,20
7841,1,10,D. Moreira,Italtrans Racing Team,,01:41.168,Q2,Moto2,POR,2025,20
7842,2,96,J. Dixon,ELF Marc VDS Racing Team,+0.017 / +0.017,01:41.185,Q2,Moto2,POR,2025,20
7843,3,95,C. Veijer,Red Bull KTM Ajo,+0.149 / +0.132,01:41.317,Q2,Moto2,POR,2025,20
7844,4,7,B. Baltus,Fantic Racing,+0.169 / +0.020,01:41.337,Q2,Moto2,POR,2025,20
7845,5,44,A. Canet,Fantic Racing,+0.187 / +0.018,01:41.355,Q2,Moto2,POR,2025,20
7846,6,27,D. Holgado,CFMOTO Inde Aspar Team,+0.236 / +0.049,01:41.404,Q2,Moto2,POR,2025,20
7847,7,17,D. Muñoz,Red Bull KTM Ajo,+0.273 / +0.037,01:41.441,Q2,Moto2,POR,2025,20
7848,8,18,M. Gonzalez,LIQUI MOLY Dynavolt Intact GP,+0.331 / +0.058,01:41.499,Q2,Moto2,POR,2025,20
7849,9,13,C. Vietti,Beta Tools SpeedRS Team,+0.387 / +0.056,01:41.555,Q2,Moto2,POR,2025,20
7850,10,80,D. Alonso,CFMOTO Inde Aspar Team,+0.435 / +0.048,01:41.603,Q2,Moto2,POR,2025,20
7851,11,11,A. Escrig,KLINT Forward Factory Team,+0.446 / +0.011,01:41.614,Q2,Moto2,POR,2025,20
7852,12,21,A. Lopez,Beta Tools SpeedRS Team,+0.513 / +0.067,01:41.681,Q2,Moto2,POR,2025,20
7853,13,84,Z. Van Den Goorbergh,RW-Idrofoglia Racing GP,+0.550 / +0.037,01:41.718,Q2,Moto2,POR,2025,20
7854,14,81,S. Agius,LIQUI MOLY Dynavolt Intact GP,+0.581 / +0.031,01:41.749,Q2,Moto2,POR,2025,20
7855,15,14,T. Arbolino,BLU CRU Pramac Yamaha Moto2,+0.584 / +0.003,01:41.752,Q2,Moto2,POR,2025,20
7856,16,75,A. Arenas,ITALJET Gresini Moto2,+0.779 / +0.195,01:41.947,Q2,Moto2,POR,2025,20
7857,17,12,F. Salac,ELF Marc VDS Racing Team,+0.961 / +0.182,01:42.129,Q2,Moto2,POR,2025,20
7858,18,28,I. Guevara,BLU CRU Pramac Yamaha Moto2,+0.995 / +0.034,01:42.163,Q2,Moto2,POR,2025,20
7859,1,78,J. Esteban,Red Bull KTM Tech3,,01:47.679,Q1,Moto3,POR,2025,20
7860,2,95,M. Morelli,GRYD - Mlav Racing,+0.150 / +0.150,01:47.829,Q1,Moto3,POR,2025,20
7861,3,82,S. Nepa,SIC58 Squadra Corse,+0.176 / +0.026,01:47.855,Q1,Moto3,POR,2025,20
7862,4,94,G. Pini,LIQUI MOLY Dynavolt Intact GP,+0.226 / +0.050,01:47.905,Q1,Moto3,POR,2025,20
7863,5,2,Z. Mitani,Honda Team Asia,+0.891 / +0.665,01:48.570,Q1,Moto3,POR,2025,20
7864,6,18,M. Bertelle,LEVELUP-MTA,+0.919 / +0.028,01:48.598,Q1,Moto3,POR,2025,20
7865,7,10,N. Carraro,Rivacold Snipers Team,+1.231 / +0.312,01:48.910,Q1,Moto3,POR,2025,20
7866,8,21,R. Moodley,DENSSI Racing - BOE,+1.251 / +0.020,01:48.930,Q1,Moto3,POR,2025,20
7867,9,8,E. O'Shea,GRYD - Mlav Racing,+1.254 / +0.003,01:48.933,Q1,Moto3,POR,2025,20
7868,10,14,C. Buchanan,DENSSI Racing - BOE,+1.268 / +0.014,01:48.947,Q1,Moto3,POR,2025,20
7869,11,45,J. Rios,Rivacold Snipers Team,+1.348 / +0.080,01:49.027,Q1,Moto3,POR,2025,20
7870,1,66,J. Kelso,LEVELUP-MTA,,01:46.764,Q2,Moto3,POR,2025,20
7871,2,19,S. Ogden,CIP Green Power,+0.069 / +0.069,01:46.833,Q2,Moto3,POR,2025,20
7872,3,36,A. Piqueras ,FRINSA - MT Helmets - MSI,+0.163 / +0.094,01:46.927,Q2,Moto3,POR,2025,20
7873,4,28,M. Quiles,CFMOTO Gaviota Aspar Team,+0.280 / +0.117,01:47.044,Q2,Moto3,POR,2025,20
7874,5,94,G. Pini,LIQUI MOLY Dynavolt Intact GP,+0.297 / +0.017,01:47.061,Q2,Moto3,POR,2025,20
7875,6,78,J. Esteban,Red Bull KTM Tech3,+0.303 / +0.006,01:47.067,Q2,Moto3,POR,2025,20
7876,7,67,C. O'Gorman,LIQUI MOLY Dynavolt Intact GP,+0.395 / +0.092,01:47.159,Q2,Moto3,POR,2025,20
7877,8,31,A. Fernandez,Leopard Racing,+0.425 / +0.030,01:47.189,Q2,Moto3,POR,2025,20
7878,9,22,D. Almansa,Leopard Racing,+0.438 / +0.013,01:47.202,Q2,Moto3,POR,2025,20
7879,10,73,V. Perrone,Red Bull KTM Tech3,+0.467 / +0.029,01:47.231,Q2,Moto3,POR,2025,20
7880,11,72,T. Furusato,Honda Team Asia,+0.530 / +0.063,01:47.294,Q2,Moto3,POR,2025,20
7881,12,83,A. Carpe,Red Bull KTM Ajo,+0.665 / +0.135,01:47.429,Q2,Moto3,POR,2025,20
7882,13,95,M. Morelli,GRYD - Mlav Racing,+0.674 / +0.009,01:47.438,Q2,Moto3,POR,2025,20
7883,14,51,B. Uriarte,Red Bull KTM Ajo,+0.744 / +0.070,01:47.508,Q2,Moto3,POR,2025,20
7884,15,58,L. Lunetta,SIC58 Squadra Corse,+0.806 / +0.062,01:47.570,Q2,Moto3,POR,2025,20
7885,16,71,D. Foggia,CFMOTO Gaviota Aspar Team,+0.901 / +0.095,01:47.665,Q2,Moto3,POR,2025,20
7886,17,13,H. Danish,FRINSA - MT Helmets - MSI,+1.053 / +0.152,01:47.817,Q2,Moto3,POR,2025,20
7887,18,82,S. Nepa,SIC58 Squadra Corse,+1.483 / +0.430,01:48.247,Q2,Moto3,POR,2025,20
7888,1,61,A. Zaccone,Aruba Cloud MotoE Team,,01:59.000,Q1,MotoE,POR,2025,20
7889,2,99,O. Gutierrez,MSI Racing Team,+0.768 / +0.768,01:59.768,Q1,MotoE,POR,2025,20
7890,3,81,J. Torres,Power Electronics Aspar Team,+0.898 / +0.130,01:59.898,Q1,MotoE,POR,2025,20
7891,4,1,H. Garzo,Dynavolt Intact GP,+1.069 / +0.171,02:00.069,Q1,MotoE,POR,2025,20
7892,5,9,A. Mantovani,KLINT Forward Factory Team,+1.728 / +0.659,02:00.728,Q1,MotoE,POR,2025,20
7893,6,7,L. Baldassarri,Dynavolt Intact GP,+2.653 / +0.925,02:01.653,Q1,MotoE,POR,2025,20
7894,7,47,T. Varga,Rivacold Snipers Team MotoE,+3.596 / +0.943,02:02.596,Q1,MotoE,POR,2025,20
7895,8,6,M. Herrera,KLINT Forward Factory Team,+4.877 / +1.281,02:03.877,Q1,MotoE,POR,2025,20
7896,9,21,K. Zannoni,Power Electronics Aspar Team,+5.687 / +0.810,02:04.687,Q1,MotoE,POR,2025,20
7897,10,28,T. Occhi,Ongetta SIC58 Squadra Corse,+11.793 / +6.106,02:10.793,Q1,MotoE,POR,2025,20
7898,1,61,A. Zaccone,Aruba Cloud MotoE Team,,01:58.650,Q2,MotoE,POR,2025,20
7899,2,99,O. Gutierrez,MSI Racing Team,+0.262 / +0.262,01:58.912,Q2,MotoE,POR,2025,20
7900,3,51,E. Granado,LCR E-Team,+0.726 / +0.464,01:59.376,Q2,MotoE,POR,2025,20
7901,4,40,M. Casadei,LCR E-Team,+0.846 / +0.120,01:59.496,Q2,MotoE,POR,2025,20
7902,5,29,N. Spinelli,Rivacold Snipers Team MotoE,+1.205 / +0.359,01:59.855,Q2,MotoE,POR,2025,20
7903,6,77,R. Fusco,Ongetta SIC58 Squadra Corse,+2.015 / +0.810,02:00.665,Q2,MotoE,POR,2025,20
7904,7,19,L. Bernardi,Aruba Cloud MotoE Team,+2.170 / +0.155,02:00.820,Q2,MotoE,POR,2025,20
7905,8,11,M. Ferrari,Felo Gresini MotoE,+2.719 / +0.549,02:01.369,Q2,MotoE,POR,2025,20
7906,9,72,A. Finello,Felo Gresini MotoE,+3.169 / +0.450,02:01.819,Q2,MotoE,POR,2025,20
7907,10,12,J. Hosciuc,MSI Racing Team,+3.217 / +0.048,02:01.867,Q2,MotoE,POR,2025,20
7908,1,20,F. Quartararo,Monster Energy Yamaha MotoGP Team,,01:38.661,Q1,MotoGP,POR,2025,20
7909,2,43,J. Miller,Prima Pramac Yamaha MotoGP,+0.253 / +0.253,01:38.914,Q1,MotoGP,POR,2025,20
7910,3,10,L. Marini,Honda HRC Castrol,+0.342 / +0.089,01:39.003,Q1,MotoGP,POR,2025,20
7911,4,33,B. Binder,Red Bull KTM Factory Racing,+0.699 / +0.357,01:39.360,Q1,MotoGP,POR,2025,20
7912,5,21,F. Morbidelli,Pertamina Enduro VR46 Racing Team,+0.719 / +0.020,01:39.380,Q1,MotoGP,POR,2025,20
7913,6,23,E. Bastianini,Red Bull KTM Tech3,+0.974 / +0.255,01:39.635,Q1,MotoGP,POR,2025,20
7914,7,42,A. Rins,Monster Energy Yamaha MotoGP Team,+0.993 / +0.019,01:39.654,Q1,MotoGP,POR,2025,20
7915,8,11,N. Bulega,Ducati Lenovo Team,+1.013 / +0.020,01:39.674,Q1,MotoGP,POR,2025,20
7916,9,88,M. Oliveira,Prima Pramac Yamaha MotoGP,+1.208 / +0.195,01:39.869,Q1,MotoGP,POR,2025,20
7917,10,32,L. Savadori,Aprilia Racing,+1.242 / +0.034,01:39.903,Q1,MotoGP,POR,2025,20
7918,11,35,S. Chantra,IDEMITSU Honda LCR,+1.540 / +0.298,01:40.201,Q1,MotoGP,POR,2025,20
7919,12,25,R. Fernandez,Trackhouse MotoGP Team,,,Q1,MotoGP,POR,2025,20
7920,1,72,M. Bezzecchi,Aprilia Racing,,01:37.556,Q2,MotoGP,POR,2025,20
7921,2,37,P. Acosta,Red Bull KTM Factory Racing,+0.150 / +0.150,01:37.706,Q2,MotoGP,POR,2025,20
7922,3,20,F. Quartararo,Monster Energy Yamaha MotoGP Team,+0.304 / +0.154,01:37.860,Q2,MotoGP,POR,2025,20
7923,4,63,F. Bagnaia,Ducati Lenovo Team,+0.379 / +0.075,01:37.935,Q2,MotoGP,POR,2025,20
7924,5,73,A. Marquez,BK8 Gresini Racing MotoGP,+0.431 / +0.052,01:37.987,Q2,MotoGP,POR,2025,20
7925,6,5,J. Zarco,CASTROL Honda LCR,+0.503 / +0.072,01:38.059,Q2,MotoGP,POR,2025,20
7926,7,36,J. Mir,Honda HRC Castrol,+0.621 / +0.118,01:38.177,Q2,MotoGP,POR,2025,20
7927,8,43,J. Miller,Prima Pramac Yamaha MotoGP,+0.661 / +0.040,01:38.217,Q2,MotoGP,POR,2025,20
7928,9,49,F. Di Giannantonio,Pertamina Enduro VR46 Racing Team,+0.869 / +0.208,01:38.425,Q2,MotoGP,POR,2025,20
7929,10,44,P. Espargaro,Red Bull KTM Tech3,+0.893 / +0.024,01:38.449,Q2,MotoGP,POR,2025,20
7930,11,54,F. Aldeguer ,BK8 Gresini Racing MotoGP,+0.936 / +0.043,01:38.492,Q2,MotoGP,POR,2025,20
7931,12,79,A. Ogura,Trackhouse MotoGP Team,+0.969 / +0.033,01:38.525,Q2,MotoGP,POR,2025,20
7932,1,75,A. Arenas,ITALJET Gresini Moto2,,01:32.177,Q1,Moto2,VAL,2025,21
7933,2,44,A. Canet,Fantic Racing,+0.236 / +0.236,01:32.413,Q1,Moto2,VAL,2025,21
7934,3,10,D. Moreira,Italtrans Racing Team,+0.282 / +0.046,01:32.459,Q1,Moto2,VAL,2025,21
7935,4,12,F. Salac,ELF Marc VDS Racing Team,+0.347 / +0.065,01:32.524,Q1,Moto2,VAL,2025,21
7936,5,21,A. Lopez,Sync SpeedRS Team,+0.374 / +0.027,01:32.551,Q1,Moto2,VAL,2025,21
7937,6,80,D. Alonso,CFMOTO Inde Aspar Team,+0.456 / +0.082,01:32.633,Q1,Moto2,VAL,2025,21
7938,7,84,Z. Van Den Goorbergh,RW-Idrofoglia Racing GP,+0.468 / +0.012,01:32.645,Q1,Moto2,VAL,2025,21
7939,8,9,J. Navarro,KLINT Forward Factory Team,+0.497 / +0.029,01:32.674,Q1,Moto2,VAL,2025,21
7940,9,64,M. Suryo Aji,Idemitsu Honda Team Asia,+0.501 / +0.004,01:32.678,Q1,Moto2,VAL,2025,21
7941,10,61,E. Fernandez,QJMOTOR - FRINSA - MSI,+0.653 / +0.152,01:32.830,Q1,Moto2,VAL,2025,21
7942,11,85,X. Zurutuza,Onlyfans American Racing Team,+0.993 / +0.340,01:33.170,Q1,Moto2,VAL,2025,21
7943,12,92,Y. Kunii,Idemitsu Honda Team Asia,+1.189 / +0.196,01:33.366,Q1,Moto2,VAL,2025,21
7944,13,22,H. Garzo,RW NTS Idrofoglia,+1.498 / +0.309,01:33.675,Q1,Moto2,VAL,2025,21
7945,1,27,D. Holgado,CFMOTO Inde Aspar Team,,01:31.715,Q2,Moto2,VAL,2025,21
7946,2,28,I. Guevara,BLU CRU Pramac Yamaha Moto2,+0.158 / +0.158,01:31.873,Q2,Moto2,VAL,2025,21
7947,3,81,S. Agius,LIQUI MOLY Dynavolt Intact GP,+0.171 / +0.013,01:31.886,Q2,Moto2,VAL,2025,21
7948,4,75,A. Arenas,ITALJET Gresini Moto2,+0.305 / +0.134,01:32.020,Q2,Moto2,VAL,2025,21
7949,5,18,M. Gonzalez,LIQUI MOLY Dynavolt Intact GP,+0.350 / +0.045,01:32.065,Q2,Moto2,VAL,2025,21
7950,6,11,A. Escrig,KLINT Forward Factory Team,+0.362 / +0.012,01:32.077,Q2,Moto2,VAL,2025,21
